MOF,uptake_ads,uptake_des,del_q,heat_ads,heat_des,del_H_ads,LISD,LFSD,LISFS,Unit_cell_volume,Density,ASA_A2,ASA_m2_per_cm3,ASA_m2_per_g,NASA_A2,NASA_m2_per_cm3,NASA_m2_per_g,Number_of_channels,Channel_surface_area_A2,Number_of_pockets,AV_A3,AV_Volume_fraction,AV_cm3_per_g,NAV_A3,NAV_Volume_fraction,NAV_cm3_per_g,Channel_volume,Number_of_pockets.1,oms_value,Pocket_volume_A3,Pocket_surface_area_A2,No_of_Channel,Di,Df,Dif,H,Yb,Ir,K,V,Te,Mn,Co,Sr,Bi,Cd,Mg,P,Be,Cl,As,F,Pb,Pr,Mo,I,Er,Fe,Pu,Y,W,Gd,Sn,Se,Cs,B,Ge,C,Si,Ag,Pt,S,Th,Ca,Dy,Au,Rb,Zr,Ho,Br,Sc,Na,U,Pd,Nd,Ni,Np,N,Nb,Ru,Li,Lu,Zn,Hg,Hf,Sb,In,Eu,Ga,Tb,Tm,Sm,O,La,Cr,Ti,Ba,Rh,Ce,Cu,Al,Re,COP
OKAYUW_clean,0.064909186,0.053802113,0.011107073,-38.4637,-38.37012,-38.41691,4.06963,3.31847,4.06963,828.669,1.19551,15.6085,188.357,157.553,9.77385,117.946,98.6576,1,15.6085,1,1.65734,0.002,0.00167292,1.32587,0.0016,0.00133834,1.65734,1,0,1.32587,9.77385,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.074831654
XOTGUI_clean,0.131909687,0.120965373,0.010944313,-35.66115,-35.189,-35.425075,5.03155,4.00351,5.03155,1367.56,1.55556,218.995,1601.35,1029.44,0,0,0,1,218.995,0,54.1554,0.0396,0.0254571,0,0,0,54.1554,0,0,0,0,1,5.03155,4.00351,5.03155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.074946831
WEZCIO_clean,0.074618916,0.063960966,0.01065795,-30.1884,-28.7938,-29.4911,8.732,7.51896,8.732,3080.97,1.34422,302.862,983.008,731.284,0,0,0,1,302.862,0,287.146,0.0932,0.0693338,0,0,0,287.146,0,6,0,0,1,8.732,7.51896,8.732,48,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0.075315089
MIJMAU_clean,0.135958763,0.124833822,0.011124941,-38.40749,-39.8438,-39.125645,6.69904,5.65107,6.69902,3264.37,1.09709,383.034,1173.38,1069.54,0,0,0,1,383.034,0,246.133,0.0754,0.0687274,0,0,0,246.133,0,0,0,0,1,6.69904,5.65107,6.69904,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074686631
VIJNIN_clean,0.243462116,0.232084094,0.011378022,-45.97205,-42.0525,-44.012275,13.60232,3.81283,13.10817,8824.33,1.36353,1299.09,1472.16,1079.67,0,0,0,2,646.493,0,2041.95,0.2314,0.169707,0,0,0,1055.39,0,0,0,0,2,13.6023,3.81283,13.6023,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,30,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0.07437305
CUVHEH_clean,0.128347674,0.117599473,0.010748201,-31.95111,-31.10708,-31.529095,12.85402,12.04565,12.85402,13422.1,1.65471,1781.03,1326.94,801.92,0,0,0,9,402.592,0,2762.26,0.2058,0.124372,0,0,0,875.119,0,0,0,0,9,12.854,12.0456,12.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0.075150021
VAXMUF_clean,0.154860405,0.143767929,0.011092476,-38.32798,-38.93309,-38.630535,6.97885,4.73882,6.97885,1824.77,0.91747,192.719,1056.13,1151.13,0,0,0,1,192.719,0,133.573,0.0732,0.0797846,0,0,0,133.573,0,2,0,0,1,6.97885,4.73882,6.97885,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.074677305
ROLZEZ_clean,0.115170012,0.104095132,0.01107488,-39.24702,-37.37776,-38.31239,6.38484,4.8973,6.38484,2140.25,1.10411,229.006,1070,969.103,8.42832,39.3802,35.6667,1,229.006,2,138.688,0.0648,0.0586896,1.28415,0.0006,0.000543422,138.688,2,0,0.856098,3.83336,1,6.38484,4.8973,6.38484,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.074688903
RIPTEQ_clean,0.101547181,0.090643695,0.010903485,-35.49459,-34.41937,-34.95698,5.61177,4.06268,5.61177,1950.26,2.02284,281.768,1444.77,714.226,0,0,0,1,281.768,0,93.2226,0.0478,0.0236301,0,0,0,93.2226,0,11,0,0,1,5.61177,4.06268,5.61177,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0.074873919
FIRZOX_clean,0.078738567,0.067960476,0.010778091,-33.18184,-31.59423,-32.388035,8.47321,7.4886,8.47321,2889.42,1.47389,294.786,1020.23,692.2,0,0,0,1,294.786,0,287.208,0.0994,0.0674406,0,0,0,287.208,0,6,0,0,1,8.47321,7.4886,8.47321,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,4,6,0,0,0.075029717
MASZOX_clean,0.118842937,0.107543214,0.011299723,-42.86297,-43.0358,-42.949385,6.45903,3.43354,6.45903,4022.35,1.48643,376.224,935.334,629.249,0,0,0,2,189.02,0,191.464,0.0476,0.0320231,0,0,0,83.6649,0,4,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.074323339
PUSXIL_charged,0.246049015,0.234678533,0.011370482,-42.58699,-46.09872,-44.342855,6.85289,4.72041,6.85289,3892.64,1.16087,722.86,1856.99,1599.66,0,0,0,1,722.86,0,388.485,0.0998,0.08597,0,0,0,388.485,0,0,0,0,1,6.85289,4.72041,6.85289,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0.074221449
COQJOJ_clean,0.174634086,0.163299411,0.011334676,-45.35705,-42.0719,-43.714475,7.38213,4.31245,7.38213,5259.21,1.07307,644.219,1224.94,1141.52,0,0,0,1,644.219,0,328.175,0.0624,0.0581509,0,0,0,328.175,0,2,0,0,1,7.38213,4.31245,7.38213,148,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,0,0,0,0.074247505
KINFEU_clean,0.141141898,0.129868286,0.011273612,-43.91897,-41.21797,-42.56847,7.6447,5.05559,7.54925,3776.39,1.46024,506.179,1340.38,917.918,0,0,0,2,209.684,0,343.651,0.091,0.0623186,0,0,0,124.621,0,0,0,0,2,7.6447,5.05559,7.6447,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,48,0,0,0,0,0,0,0,0,0,0.074314501
SEGBIR_clean,0.095963046,0.085179527,0.010783519,-33.15439,-32.6043,-32.879345,10.53367,9.77955,10.53367,1569.65,1.2245,125.546,799.834,653.193,0,0,0,1,125.546,0,166.383,0.106,0.086566,0,0,0,166.383,0,3,0,0,1,10.5337,9.77955,10.5337,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0.074891886
ZADQUT_clean,0.22683758,0.215437251,0.01140033,-45.2901,-45.12916,-45.20963,10.24864,6.03092,10.24864,3961.09,1.32367,717.689,1811.85,1368.81,0,0,0,2,358.511,0,712.204,0.1798,0.135835,0,0,0,363.628,0,0,0,0,2,10.2486,6.03092,10.2486,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,8,0,0,0.074082835
IBUBAL_clean,0.142098029,0.131198149,0.01089988,-36.4487,-35.40823,-35.928465,8.1141,6.24564,8.1141,10838.5,1.3766,1606.64,1482.34,1076.81,0,0,0,4,418.047,0,1437.19,0.1326,0.0963241,0,0,0,492.069,0,8,0,0,4,8.1141,6.24564,8.1141,152,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0.074519675
BOYYOF_clean,0.175778529,0.164885587,0.010892941,-35.60407,-36.24378,-35.923925,9.47252,6.52002,9.47252,8879.45,1.142,1285.52,1447.75,1267.72,0,0,0,1,1285.52,0,1326.59,0.1494,0.130823,0,0,0,1326.59,0,16,0,0,1,9.47252,6.52002,9.47252,176,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0.074481597
BUVWOF02_clean,0.083372776,0.072224926,0.011147849,-42.37257,-39.76487,-41.06872,7.02744,5.38837,7.02744,2028.4,1.22872,139.931,689.856,561.443,0,0,0,1,139.931,0,73.8339,0.0364,0.0296243,0,0,0,73.8339,0,0,0,0,1,7.02744,5.38837,7.02744,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074149406
jacs.6b02030_ja6b02030_si_003_clean,0.205286518,0.19419031,0.011096208,-41.76812,-38.34453,-40.056325,9.3268,8.63622,9.3268,7248.37,1.33968,1067.41,1472.62,1099.24,0,0,0,3,353.268,0,1517.81,0.2094,0.156306,0,0,0,497.238,0,18,0,0,3,9.3268,8.63622,9.3268,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0.07421158
YODRAM_clean,0.208055645,0.197111235,0.01094441,-34.95627,-39.35387,-37.15507,7.40139,4.67089,7.40139,4743.18,0.966335,628.976,1326.06,1372.26,75.209,158.563,164.086,1,628.976,1,373.762,0.0788,0.0815452,26.5618,0.0056,0.00579509,373.762,1,4,26.5618,75.209,1,7.40139,4.67089,7.40139,72,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0.074354116
RUYVAK_clean,0.194475466,0.183442061,0.011033406,-39.01332,-38.95392,-38.98362,9.67948,7.48487,9.67948,6662.24,1.15401,896.16,1345.13,1165.62,0,0,0,3,296.819,0,1149.9,0.1726,0.149565,0,0,0,383.745,0,0,0,0,3,9.67948,7.48487,9.67948,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,9,0,0,0,0.074230001
UVINAP_clean,0.024418287,0.013660344,0.010757942,-33.44755,-33.33722,-33.392385,4.33279,3.86236,4.3065,1288.19,1.23597,36.1234,280.42,226.882,0,0,0,2,17.4479,0,4.89511,0.0038,0.0030745,0,0,0,2.0611,0,0,0,0,2,4.33279,3.86236,4.33279,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074565164
JOKYOX10_clean,0.058761175,0.047925248,0.010835927,-36.03156,-34.16268,-35.09712,4.94296,3.58022,4.94296,2867.34,1.57161,132.494,462.079,294.016,0,0,0,4,31.2796,0,24.0856,0.0084,0.00534483,0,0,0,4.01427,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07443652
WUNVUX_clean,0.113268677,0.102043933,0.011224744,-43.95873,-42.0593,-43.009015,5.0364,3.76645,5.0364,5411.16,1.09653,406.944,752.045,685.84,14.2062,26.2535,23.9423,1,406.944,4,96.3187,0.0178,0.016233,1.08223,0.0002,0.000182393,96.3187,4,0,0,2.92637,1,5.0364,3.76645,5.0364,144,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073906481
FIJXUR_clean,0.057216344,0.046635453,0.010580891,-30.69687,-29.341,-30.018935,7.26072,4.47149,7.1902,7441.58,1.5002,728.975,979.598,652.979,0,0,0,1,728.975,0,437.565,0.0588,0.0391948,0,0,0,437.565,0,34,0,0,1,7.26072,4.47149,7.26072,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0.074662998
XUFWOL_clean,0.285783507,0.27452872,0.011254788,-46.75068,-40.8573,-43.80399,8.73036,4.30583,8.25804,5584.67,1.05576,847.142,1516.91,1436.79,0,0,0,1,847.142,0,489.217,0.0876,0.0829734,0,0,0,489.217,0,8,0,0,1,8.73036,4.30583,8.73036,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,8,0,0,0.07379812
EBAVUB_clean,0.129487054,0.118109427,0.011377627,-47.14778,-45.20951,-46.178645,4.79628,3.45799,4.79628,7194.39,1.1957,529.291,735.7,615.287,0,0,0,2,261.895,0,146.766,0.0204,0.0170611,0,0,0,73.3828,0,8,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.073640855
HOKLIE_clean,0.108919185,0.097903405,0.011015781,-39.77268,-38.77675,-39.274715,5.27423,3.62773,5.2216,10196.9,1.31362,702.975,689.402,524.811,153.504,150.54,114.6,2,347.255,4,220.253,0.0216,0.0164431,30.5907,0.003,0.00228377,108.087,4,0,10.1969,40.6055,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0.074034197
GAKBAX_clean,0.079458426,0.068569985,0.010888442,-36.53181,-37.14228,-36.837045,4.56606,3.71199,4.56601,1542.15,1.60269,148.258,961.373,599.851,0,0,0,2,72.6084,0,48.7318,0.0316,0.0197169,0,0,0,24.0575,0,0,0,0,2,4.56606,3.71199,4.56606,44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.074145685
IGEXOH_clean,0.206405956,0.195337407,0.011068549,-40.96566,-40.04108,-40.50337,5.18769,4.41975,5.16894,1341.37,1.26433,261.983,1953.1,1544.77,0,0,0,1,261.983,0,72.9706,0.0544,0.0430266,0,0,0,72.9706,0,0,0,0,1,5.18769,4.41975,5.18769,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.073909781
OYUSAD_charged,0.25143426,0.240358003,0.011076257,-41.38239,-40.0344,-40.708395,6.69685,4.76045,6.6967,3896.03,1.13784,756.349,1941.33,1706.15,0,0,0,1,756.349,0,379.474,0.0974,0.0856007,0,0,0,379.474,0,0,0,0,1,6.69685,4.76045,6.6967,24,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0.073882827
VICYUD_clean,0.167734652,0.15656292,0.011171731,-44.04529,-41.24662,-42.645955,5.833,3.85677,5.833,3927.96,1.15194,477.205,1214.89,1054.65,0,0,0,1,477.205,0,155.547,0.0396,0.0343769,0,0,0,155.547,0,4,0,0,2,5.833,3.85677,5.833,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.073746758
MAWVAK_clean,0.196659192,0.185720355,0.010938838,-36.8591,-39.26209,-38.060595,5.87971,5.49683,5.87971,1635.78,0.993165,236.955,1448.58,1458.55,0,0,0,2,150.533,0,99.7825,0.061,0.0614198,0,0,0,71.3199,0,4,0,0,2,5.87971,5.49683,5.87971,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.074016148
QONLIQ_clean,0.259233618,0.248225586,0.011008032,-40.15199,-39.00136,-39.576675,5.77691,4.73545,5.77691,3063.89,0.931336,633.908,2068.96,2221.5,0,0,0,1,633.908,0,296.584,0.0968,0.103937,0,0,0,296.584,0,0,0,0,1,5.77691,4.73545,5.77691,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.073889839
KIPZEQ_clean,0.122219422,0.111175896,0.011043526,-40.00717,-40.79214,-40.399655,4.76138,3.89208,4.60592,1586.76,1.27414,132.546,835.328,655.602,0,0,0,1,132.546,0,33.9566,0.0214,0.0167957,0,0,0,33.9566,0,2,0,0,1,4.76138,3.89208,4.76138,38,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.073808168
DUNXUH02_clean,0.212454565,0.201285374,0.01116919,-42.85767,-42.91847,-42.88807,4.73325,3.77809,4.73325,1693.65,1.21011,236.787,1398.09,1155.34,0,0,0,2,121.841,0,46.4061,0.0274,0.0226425,0,0,0,23.7112,0,0,0,0,2,4.73325,3.77809,4.73325,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.073652317
LUSHIR_clean,0.135750581,0.124552363,0.011198219,-42.1231,-44.93093,-43.527015,5.53776,4.85792,5.53776,1689.25,1.2313,167.638,992.378,805.961,0,0,0,1,167.638,0,83.1112,0.0492,0.0399579,0,0,0,83.1112,0,0,0,0,1,5.53776,4.85792,5.53776,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.073592882
BETFAJ_clean,0.237238947,0.226223694,0.011015253,-40.79635,-39.11754,-39.956945,6.01947,4.25173,6.01947,2753.51,1.11108,561.118,2037.82,1834.09,0,0,0,1,561.118,0,240.106,0.0872,0.0784819,0,0,0,240.106,0,0,0,0,1,6.01947,4.25173,6.01947,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0.073801901
GIWCIZ_ion_b,0.091463224,0.080334639,0.011128585,-42.89816,-41.58063,-42.239395,5.38619,3.52877,5.266,15645.9,1.25757,488.237,312.053,248.14,365.725,233.751,185.875,1,488.237,16,84.488,0.0054,0.00429399,75.1005,0.0048,0.00381688,84.488,16,12,12.5167,66.5993,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36,0,0,0,0,0,0,0,0,0,0.073652364
IZEBAR_clean,0.240684339,0.229704325,0.010980014,-38.48382,-40.1712,-39.32751,6.39398,4.33895,6.39398,2798.72,1.10634,586.901,2097.04,1895.48,0,0,0,1,586.901,0,306.739,0.1096,0.0990658,0,0,0,306.739,0,0,0,0,1,6.39398,4.33895,6.39398,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0.073819005
GERPUP_clean,0.069234749,0.058617748,0.010617001,-33.0439,-30.69705,-31.870475,8.51519,7.38581,8.51519,2889.97,1.47529,286.605,991.725,672.223,0,0,0,1,286.605,0,252.583,0.0874,0.0592425,0,0,0,252.583,0,6,0,0,1,8.51519,7.38581,8.51519,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0,0,0,6,0,0,0.07424905
VUGWUR_clean,0.164189925,0.153276641,0.010913284,-37.97578,-38.19558,-38.08568,7.5737,6.28493,7.55764,2108.78,1.04646,234.808,1113.48,1064.04,6.0899,28.8788,27.5968,1,234.808,2,197.804,0.0938,0.0896358,0,0,0,197.804,2,0,0,3.41028,1,7.5737,6.28493,7.5737,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0.073864735
